Video_id,Segment_id,Pred,Pred_binary,Pred_7
XDVit9ASVUg,0,-0.44,negative,slightly negative
XDVit9ASVUg,1,0.76,positive,slightly positive
XKyumlBmix8,0,0.08,positive,Neutral
XKyumlBmix8,1,-0.71,negative,slightly negative
XKyumlBmix8,2,-0.13,negative,Neutral
XKyumlBmix8,3,-0.98,negative,slightly negative
XKyumlBmix8,4,-0.2,negative,Neutral
XKyumlBmix8,5,-0.55,negative,slightly negative
XLjpZUsFEXo,0,-0.23,negative,Neutral
XLjpZUsFEXo,1,0.57,positive,slightly positive
XLjpZUsFEXo,2,0.73,positive,slightly positive
XLjpZUsFEXo,3,0.96,positive,slightly positive
XLjpZUsFEXo,4,0.28,positive,Neutral
XVWiAArXYpE,0,-0.43,negative,slightly negative
XVWiAArXYpE,1,-0.63,negative,slightly negative
XVWiAArXYpE,2,-0.29,negative,Neutral
XVWiAArXYpE,3,-0.21,negative,Neutral
XVWiAArXYpE,4,-0.38,negative,Neutral
XVWiAArXYpE,5,-1.23,negative,slightly negative
XVWiAArXYpE,6,-0.01,negative,Neutral
XVWiAArXYpE,7,-1.61,negative,negative
XVWiAArXYpE,8,-0.35,negative,Neutral
XVWiAArXYpE,9,-1.0,negative,slightly negative
XWIp0zH3qDM,0,0.39,positive,Neutral
X_TusmBIlC0,0,0.05,positive,Neutral
X_TusmBIlC0,1,0.22,positive,Neutral
Xa086gxLJ3Y,0,0.41,positive,Neutral
Xa086gxLJ3Y,1,0.37,positive,Neutral
Xa086gxLJ3Y,2,0.22,positive,Neutral
XadAy93f1P8,0,0.56,positive,slightly positive
XbkYA-iXUwA,0,0.34,positive,Neutral
XbkYA-iXUwA,1,-0.03,negative,Neutral
XbkYA-iXUwA,2,0.55,positive,slightly positive
XbkYA-iXUwA,3,0.5,positive,slightly positive
XbkYA-iXUwA,4,-1.23,negative,slightly negative
XlTYSOaZ_vM,0,1.22,positive,slightly positive
XlTYSOaZ_vM,1,0.35,positive,Neutral
XrNaL-MTjXg,0,-0.17,negative,Neutral
XrNaL-MTjXg,1,1.12,positive,slightly positive
XrNaL-MTjXg,2,1.34,positive,positive
XrNaL-MTjXg,3,0.46,positive,slightly positive
XrNaL-MTjXg,4,2.19,positive,very positive
Xy57UpKRNEo,0,-0.02,negative,Neutral
Xy57UpKRNEo,1,0.57,positive,slightly positive
Xy57UpKRNEo,2,0.93,positive,slightly positive
Xy57UpKRNEo,3,-0.08,negative,Neutral
Xy57UpKRNEo,4,-0.79,negative,slightly negative
Xy57UpKRNEo,5,-0.04,negative,Neutral
Y2F51I-dzAg,0,-0.52,negative,slightly negative
Y2F51I-dzAg,1,-0.19,negative,Neutral
Y2F51I-dzAg,2,-0.06,negative,Neutral
Y2F51I-dzAg,3,0.34,positive,Neutral
Y2F51I-dzAg,4,0.1,positive,Neutral
Y2F51I-dzAg,5,-0.4,negative,Neutral
Y8dI1GTWCk4,0,0.22,positive,Neutral
Y8dI1GTWCk4,1,-0.03,negative,Neutral
Y8dI1GTWCk4,2,-0.15,negative,Neutral
Y8dI1GTWCk4,3,0.58,positive,slightly positive
Y8dI1GTWCk4,4,-0.03,negative,Neutral
Y8dI1GTWCk4,5,-0.29,negative,Neutral
Y8dI1GTWCk4,6,2.33,positive,very positive
Y8dI1GTWCk4,7,0.0,positive,Neutral
YCEllKyaCrc,0,-2.42,negative,very negative
YCEllKyaCrc,1,-0.78,negative,slightly negative
YCEllKyaCrc,2,0.76,positive,slightly positive
YCI-ZzclIPQ,0,0.36,positive,Neutral
YLK58srjhNI,0,-0.4,negative,Neutral
YLK58srjhNI,1,0.08,positive,Neutral
YLK58srjhNI,2,1.38,positive,positive
YLK58srjhNI,3,0.04,positive,Neutral
YLK58srjhNI,4,2.09,positive,positive
YQZPnHZRp1w,0,0.53,positive,slightly positive
YUNxD04EvfE,0,0.76,positive,slightly positive
YUNxD04EvfE,1,0.9,positive,slightly positive
YUNxD04EvfE,2,0.88,positive,slightly positive
YUNxD04EvfE,3,-0.14,negative,Neutral
YUNxD04EvfE,4,-0.35,negative,Neutral
YUNxD04EvfE,5,0.3,positive,Neutral
YUNxD04EvfE,6,-0.2,negative,Neutral
YUNxD04EvfE,7,0.07,positive,Neutral
YUNxD04EvfE,8,-0.65,negative,slightly negative
YUNxD04EvfE,9,0.66,positive,slightly positive
YgyeyooSz0g,0,0.44,positive,slightly positive
YsMM_1R1vtw,0,-0.05,negative,Neutral
YsMM_1R1vtw,1,0.78,positive,slightly positive
YsMM_1R1vtw,2,0.73,positive,slightly positive
YsMM_1R1vtw,3,1.48,positive,positive
YsMM_1R1vtw,4,0.8,positive,slightly positive
Z4iYSMMMycQ,0,0.1,positive,Neutral
Z4iYSMMMycQ,1,-0.15,negative,Neutral
ZHUFlEgKk-w,0,0.63,positive,slightly positive
ZHUFlEgKk-w,1,0.11,positive,Neutral
ZHUFlEgKk-w,2,2.06,positive,positive
ZHUFlEgKk-w,3,0.5,positive,slightly positive
ZKErPftd--w,0,1.25,positive,slightly positive
ZKErPftd--w,1,0.23,positive,Neutral
ZKErPftd--w,2,-0.4,negative,Neutral
ZKErPftd--w,3,-0.76,negative,slightly negative
ZKErPftd--w,4,-0.63,negative,slightly negative
ZKErPftd--w,5,-1.13,negative,slightly negative
ZKErPftd--w,6,-0.24,negative,Neutral
ZKErPftd--w,7,0.35,positive,Neutral
ZKErPftd--w,8,0.88,positive,slightly positive
ZKErPftd--w,9,-0.55,negative,slightly negative
ZKKNd0zR8Io,0,-0.06,negative,Neutral
ZKZ8UjaQQT4,0,0.07,positive,Neutral
ZKZ8UjaQQT4,1,0.63,positive,slightly positive
ZS1Nb0OWYNE,0,1.77,positive,positive
ZS1Nb0OWYNE,1,2.0,positive,positive
ZS1Nb0OWYNE,2,1.05,positive,slightly positive
ZS1Nb0OWYNE,3,0.81,positive,slightly positive
ZS1Nb0OWYNE,4,1.33,positive,positive
ZS1Nb0OWYNE,5,1.17,positive,slightly positive
ZS1Nb0OWYNE,6,1.95,positive,positive
ZS1Nb0OWYNE,7,0.96,positive,slightly positive
ZS1Nb0OWYNE,8,1.56,positive,positive
ZS1Nb0OWYNE,9,1.19,positive,slightly positive
ZS1Nb0OWYNE,10,0.9,positive,slightly positive
ZS1Nb0OWYNE,11,0.01,positive,Neutral
ZS1Nb0OWYNE,12,1.69,positive,positive
ZS1Nb0OWYNE,13,1.58,positive,positive
ZS1Nb0OWYNE,14,1.58,positive,positive
ZS1Nb0OWYNE,15,0.34,positive,Neutral
Zb7bdrjWyEY,0,-0.28,negative,Neutral
ZcFzcd4ZoMg,0,0.43,positive,slightly positive
ZcFzcd4ZoMg,1,0.43,positive,slightly positive
ZcFzcd4ZoMg,2,0.33,positive,Neutral
ZcFzcd4ZoMg,3,0.47,positive,slightly positive
ZcFzcd4ZoMg,4,-0.05,negative,Neutral
ZcFzcd4ZoMg,5,2.08,positive,positive
ZcFzcd4ZoMg,6,0.87,positive,slightly positive
ZcFzcd4ZoMg,7,0.85,positive,slightly positive
ZeH7gZw94k0,0,1.31,positive,positive
ZsLrKF7_Oos,0,-0.04,negative,Neutral
ZsLrKF7_Oos,1,-0.17,negative,Neutral
ZtocGyL3Tfc,0,0.12,positive,Neutral
ZtocGyL3Tfc,1,0.55,positive,slightly positive
ZtocGyL3Tfc,2,0.22,positive,Neutral
ZtocGyL3Tfc,3,-0.66,negative,slightly negative
ZtocGyL3Tfc,4,0.11,positive,Neutral
ZtocGyL3Tfc,5,0.72,positive,slightly positive
ZtocGyL3Tfc,6,-0.14,negative,Neutral
ZtocGyL3Tfc,7,0.76,positive,slightly positive
ZtocGyL3Tfc,8,1.29,positive,positive
ZtocGyL3Tfc,9,0.45,positive,slightly positive
ZtocGyL3Tfc,10,-0.04,negative,Neutral
ZtocGyL3Tfc,11,0.72,positive,slightly positive
ZtocGyL3Tfc,12,0.81,positive,slightly positive
ZtocGyL3Tfc,13,1.09,positive,slightly positive
ZtocGyL3Tfc,14,0.7,positive,slightly positive
ZznoGQVwTtw,0,-0.08,negative,Neutral
ZznoGQVwTtw,1,1.1,positive,slightly positive
ZznoGQVwTtw,2,1.13,positive,slightly positive
ZznoGQVwTtw,3,0.79,positive,slightly positive
ZznoGQVwTtw,4,1.14,positive,slightly positive
ZznoGQVwTtw,5,1.01,positive,slightly positive
ZznoGQVwTtw,6,0.52,positive,slightly positive
ZznoGQVwTtw,7,-0.94,negative,slightly negative
_0efYOjQYRc,0,0.05,positive,Neutral
_0efYOjQYRc,1,1.21,positive,slightly positive
_1nvuNk7EFY,0,0.77,positive,slightly positive
_1nvuNk7EFY,1,-0.85,negative,slightly negative
_1nvuNk7EFY,2,0.65,positive,slightly positive
_1nvuNk7EFY,3,0.44,positive,slightly positive
_1nvuNk7EFY,4,-0.14,negative,Neutral
_1nvuNk7EFY,5,0.22,positive,Neutral
_1nvuNk7EFY,6,0.55,positive,slightly positive
_1nvuNk7EFY,7,0.3,positive,Neutral
_1nvuNk7EFY,8,-0.41,negative,Neutral
_1nvuNk7EFY,9,0.96,positive,slightly positive
_1nvuNk7EFY,10,0.02,positive,Neutral
_1nvuNk7EFY,11,-0.12,negative,Neutral
_1nvuNk7EFY,12,0.69,positive,slightly positive
_OmWVs0-6UM,0,0.2,positive,Neutral
_OmWVs0-6UM,1,0.83,positive,slightly positive
_OmWVs0-6UM,2,0.94,positive,slightly positive
_OmWVs0-6UM,3,1.29,positive,positive
_WA0HtVEe8U,0,0.21,positive,Neutral
_aJghSQmxD8,0,0.68,positive,slightly positive
_aJghSQmxD8,1,0.03,positive,Neutral
_aJghSQmxD8,2,0.7,positive,slightly positive
_on_E-ZWy0I,0,-0.88,negative,slightly negative
_on_E-ZWy0I,1,1.53,positive,positive
_on_E-ZWy0I,2,1.02,positive,slightly positive
_on_E-ZWy0I,3,-0.67,negative,slightly negative
_on_E-ZWy0I,4,-1.18,negative,slightly negative
_on_E-ZWy0I,5,-1.14,negative,slightly negative
_on_E-ZWy0I,6,0.68,positive,slightly positive
_on_E-ZWy0I,7,-0.22,negative,Neutral
_on_E-ZWy0I,8,0.44,positive,slightly positive
_on_E-ZWy0I,9,0.38,positive,Neutral
_on_E-ZWy0I,10,0.26,positive,Neutral
_on_E-ZWy0I,11,-0.18,negative,Neutral
_on_E-ZWy0I,12,0.17,positive,Neutral
_on_E-ZWy0I,13,0.13,positive,Neutral
_on_E-ZWy0I,14,0.21,positive,Neutral
_on_E-ZWy0I,15,-0.82,negative,slightly negative
_on_E-ZWy0I,16,0.72,positive,slightly positive
_on_E-ZWy0I,17,0.26,positive,Neutral
_on_E-ZWy0I,18,0.23,positive,Neutral
_on_E-ZWy0I,19,1.78,positive,positive
_on_E-ZWy0I,20,0.29,positive,Neutral
_on_E-ZWy0I,21,-1.1,negative,slightly negative
_on_E-ZWy0I,22,0.52,positive,slightly positive
_q7DM8WkzAQ,0,0.58,positive,slightly positive
_q7DM8WkzAQ,1,0.99,positive,slightly positive
_q7DM8WkzAQ,2,0.27,positive,Neutral
_q7DM8WkzAQ,3,-0.13,negative,Neutral
_q7DM8WkzAQ,4,0.53,positive,slightly positive
_q7DM8WkzAQ,5,-1.36,negative,negative
a4PHWxILDp0,0,0.07,positive,Neutral
a4PHWxILDp0,1,-0.6,negative,slightly negative
a4PHWxILDp0,2,0.41,positive,Neutral
a4PHWxILDp0,3,-0.32,negative,Neutral
a4PHWxILDp0,4,0.55,positive,slightly positive
a4PHWxILDp0,5,-0.15,negative,Neutral
a4PHWxILDp0,6,-1.17,negative,slightly negative
a4PHWxILDp0,7,0.04,positive,Neutral
a4PHWxILDp0,8,-1.45,negative,negative
a4PHWxILDp0,9,-0.11,negative,Neutral
a4PHWxILDp0,10,0.18,positive,Neutral
a4PHWxILDp0,11,0.79,positive,slightly positive
a4PHWxILDp0,12,0.92,positive,slightly positive
a4PHWxILDp0,13,-0.5,negative,slightly negative
a8UMRrUjavI,0,-0.49,negative,slightly negative
a8UMRrUjavI,1,0.16,positive,Neutral
a8UMRrUjavI,2,-0.9,negative,slightly negative
a8UMRrUjavI,3,0.12,positive,Neutral
a8UMRrUjavI,4,-0.63,negative,slightly negative
a8UMRrUjavI,5,-1.31,negative,negative
aa0J1AXSseY,0,1.56,positive,positive
aa0J1AXSseY,1,0.83,positive,slightly positive
aa0J1AXSseY,2,1.59,positive,positive
absh1hsZeF0,0,-0.12,negative,Neutral
absh1hsZeF0,1,0.18,positive,Neutral
absh1hsZeF0,2,0.55,positive,slightly positive
absh1hsZeF0,3,0.62,positive,slightly positive
absh1hsZeF0,4,0.15,positive,Neutral
ahG9c_uaf8s,0,0.67,positive,slightly positive
ahG9c_uaf8s,1,1.11,positive,slightly positive
ahG9c_uaf8s,2,1.26,positive,slightly positive
ahG9c_uaf8s,3,0.21,positive,Neutral
an_GzG40hcE,0,1.01,positive,slightly positive
an_GzG40hcE,1,1.33,positive,positive
an_GzG40hcE,2,0.52,positive,slightly positive
an_GzG40hcE,3,0.73,positive,slightly positive
an_GzG40hcE,4,-0.12,negative,Neutral
b86B3hP8ARM,0,0.4,positive,Neutral
b86B3hP8ARM,1,0.32,positive,Neutral
b92iw0OAnI4,0,-0.23,negative,Neutral
b92iw0OAnI4,1,0.05,positive,Neutral
b92iw0OAnI4,2,0.38,positive,Neutral
bCBMKwafZKY,0,0.95,positive,slightly positive
bNQOeiAotbk,0,2.39,positive,very positive
bNQOeiAotbk,1,0.13,positive,Neutral
bNQOeiAotbk,2,1.61,positive,positive
bNQOeiAotbk,3,0.39,positive,Neutral
bNQOeiAotbk,4,0.98,positive,slightly positive
bNQOeiAotbk,5,-0.11,negative,Neutral
bNQOeiAotbk,6,0.56,positive,slightly positive
bNQOeiAotbk,7,0.97,positive,slightly positive
bNQOeiAotbk,8,0.48,positive,slightly positive
bNQOeiAotbk,9,0.93,positive,slightly positive
bNQOeiAotbk,10,0.44,positive,slightly positive
bWmrrWQOVCM,0,-0.14,negative,Neutral
bWmrrWQOVCM,1,0.4,positive,Neutral
bWmrrWQOVCM,2,0.64,positive,slightly positive
bdFCD-3BCRg,0,1.31,positive,positive
bdFCD-3BCRg,1,1.54,positive,positive
bdFCD-3BCRg,2,1.01,positive,slightly positive
bdFCD-3BCRg,3,0.26,positive,Neutral
bdFCD-3BCRg,4,-0.27,negative,Neutral
bdFCD-3BCRg,5,0.5,positive,slightly positive
bdFCD-3BCRg,6,0.82,positive,slightly positive
bdFCD-3BCRg,7,1.6,positive,positive
bdFCD-3BCRg,8,1.4,positive,positive
bdFCD-3BCRg,9,2.06,positive,positive
bdFCD-3BCRg,10,0.97,positive,slightly positive
bdFCD-3BCRg,11,1.36,positive,positive
bdFCD-3BCRg,12,0.24,positive,Neutral
bdFCD-3BCRg,13,1.43,positive,positive
bdFCD-3BCRg,14,0.33,positive,Neutral
bdFCD-3BCRg,15,0.23,positive,Neutral
bdFCD-3BCRg,16,1.28,positive,slightly positive
bdFCD-3BCRg,17,1.07,positive,slightly positive
bdFCD-3BCRg,18,0.82,positive,slightly positive
bdFCD-3BCRg,19,0.48,positive,slightly positive
bdFCD-3BCRg,20,0.34,positive,Neutral
bdFCD-3BCRg,21,0.21,positive,Neutral
bdFCD-3BCRg,22,0.72,positive,slightly positive
bdFCD-3BCRg,23,-0.11,negative,Neutral
bdFCD-3BCRg,24,0.4,positive,Neutral
bdFCD-3BCRg,25,0.66,positive,slightly positive
bkX5FOX22Tw,0,1.14,positive,slightly positive
bkX5FOX22Tw,1,0.76,positive,slightly positive
bkX5FOX22Tw,2,0.63,positive,slightly positive
bkX5FOX22Tw,3,-0.46,negative,slightly negative
bkX5FOX22Tw,4,0.37,positive,Neutral
bkX5FOX22Tw,5,0.39,positive,Neutral
bkX5FOX22Tw,6,-0.8,negative,slightly negative
bnzVR2ETQQ8,0,-0.44,negative,slightly negative
bnzVR2ETQQ8,1,1.24,positive,slightly positive
bnzVR2ETQQ8,2,-0.37,negative,Neutral
bvycs3BXtx0,0,-0.22,negative,Neutral
bvycs3BXtx0,1,-0.33,negative,Neutral
c5VEvmutmVg,0,1.61,positive,positive
c5VEvmutmVg,1,1.7,positive,positive
c5VEvmutmVg,2,0.26,positive,Neutral
c5VEvmutmVg,3,-0.16,negative,Neutral
c5VEvmutmVg,4,0.29,positive,Neutral
c5VEvmutmVg,5,-1.05,negative,slightly negative
c5VEvmutmVg,6,0.59,positive,slightly positive
c5VEvmutmVg,7,-0.59,negative,slightly negative
c5VEvmutmVg,8,0.55,positive,slightly positive
c5VEvmutmVg,9,0.34,positive,Neutral
c5VEvmutmVg,10,2.1,positive,positive
c5VEvmutmVg,11,1.99,positive,positive
c5VEvmutmVg,12,-0.21,negative,Neutral
c5VEvmutmVg,13,0.76,positive,slightly positive
c5VEvmutmVg,14,2.8,positive,very positive
c5VEvmutmVg,15,1.62,positive,positive
c5VEvmutmVg,16,2.07,positive,positive
c5VEvmutmVg,17,1.83,positive,positive
c5VEvmutmVg,18,2.55,positive,very positive
c5VEvmutmVg,19,2.54,positive,very positive
c5zxqITn3ZM,0,0.41,positive,Neutral
c5zxqITn3ZM,1,0.45,positive,slightly positive
c5zxqITn3ZM,2,-0.5,negative,slightly negative
c5zxqITn3ZM,3,1.79,positive,positive
c5zxqITn3ZM,4,0.46,positive,slightly positive
c5zxqITn3ZM,5,0.6,positive,slightly positive
c5zxqITn3ZM,6,0.8,positive,slightly positive
c9hE1ghElrM,0,0.11,positive,Neutral
c9hE1ghElrM,1,0.65,positive,slightly positive
c9hE1ghElrM,2,-0.61,negative,slightly negative
c9hE1ghElrM,3,-0.27,negative,Neutral
c9hE1ghElrM,4,0.04,positive,Neutral
cW-aX4dPVfk,0,1.14,positive,slightly positive
cW-aX4dPVfk,1,-0.34,negative,Neutral
cW-aX4dPVfk,2,1.43,positive,positive
cW-aX4dPVfk,3,0.29,positive,Neutral
cW-aX4dPVfk,4,-0.81,negative,slightly negative
cW-aX4dPVfk,5,0.94,positive,slightly positive
cW-aX4dPVfk,6,2.81,positive,very positive
cW-aX4dPVfk,7,0.16,positive,Neutral
cW-aX4dPVfk,8,-1.24,negative,slightly negative
cW-aX4dPVfk,9,0.38,positive,Neutral
cW-aX4dPVfk,10,0.37,positive,Neutral
cW-aX4dPVfk,11,0.2,positive,Neutral
cW-aX4dPVfk,12,0.38,positive,Neutral
cW-aX4dPVfk,13,0.1,positive,Neutral
cW-aX4dPVfk,14,0.51,positive,slightly positive
cW-aX4dPVfk,15,-0.15,negative,Neutral
cW-aX4dPVfk,16,0.04,positive,Neutral
cW-aX4dPVfk,17,-1.48,negative,negative
cW-aX4dPVfk,18,0.5,positive,slightly positive
cW-aX4dPVfk,19,0.31,positive,Neutral
cW-aX4dPVfk,20,0.96,positive,slightly positive
cW-aX4dPVfk,21,0.93,positive,slightly positive
cW-aX4dPVfk,22,-1.97,negative,negative
cW-aX4dPVfk,23,-0.15,negative,Neutral
cW-aX4dPVfk,24,0.18,positive,Neutral
cW-aX4dPVfk,25,0.01,positive,Neutral
cW-aX4dPVfk,26,-0.58,negative,slightly negative
cW-aX4dPVfk,27,0.17,positive,Neutral
cW-aX4dPVfk,28,2.22,positive,very positive
cW-aX4dPVfk,29,0.53,positive,slightly positive
cW-aX4dPVfk,30,2.15,positive,very positive
cW-aX4dPVfk,31,-0.24,negative,Neutral
cW-aX4dPVfk,32,-1.64,negative,negative
cW-aX4dPVfk,33,-0.34,negative,Neutral
cW-aX4dPVfk,34,-0.07,negative,Neutral
cW-aX4dPVfk,35,1.46,positive,positive
cX8FScpsfLE,0,-1.49,negative,negative
cX8FScpsfLE,1,0.25,positive,Neutral
cY8DcaHXNNs,0,0.8,positive,slightly positive
cY8DcaHXNNs,1,1.79,positive,positive
cY8DcaHXNNs,2,1.31,positive,positive
cia8OM3Oe7Q,0,1.45,positive,positive
cml9rShionM,0,-0.22,negative,Neutral
cml9rShionM,1,0.35,positive,Neutral
cml9rShionM,2,0.45,positive,slightly positive
cml9rShionM,3,1.55,positive,positive
cml9rShionM,4,-0.95,negative,slightly negative
cml9rShionM,5,0.42,positive,Neutral
cml9rShionM,6,0.43,positive,Neutral
cn0WZ8-0Z1Y,0,-0.75,negative,slightly negative
cn0WZ8-0Z1Y,1,0.59,positive,slightly positive
cn0WZ8-0Z1Y,2,-1.39,negative,negative
cn0WZ8-0Z1Y,3,-2.34,negative,very negative
cn0WZ8-0Z1Y,4,0.59,positive,slightly positive
cn0WZ8-0Z1Y,5,1.12,positive,slightly positive
cn0WZ8-0Z1Y,6,-1.74,negative,negative
cn0WZ8-0Z1Y,7,-0.61,negative,slightly negative
cn0WZ8-0Z1Y,8,0.38,positive,Neutral
ctAZf4sMBUQ,0,0.36,positive,Neutral
ctAZf4sMBUQ,1,0.73,positive,slightly positive
ctAZf4sMBUQ,2,0.52,positive,slightly positive
d-Uw_uZyUys,0,-1.17,negative,slightly negative
d-Uw_uZyUys,1,-0.73,negative,slightly negative
d-Uw_uZyUys,2,0.57,positive,slightly positive
d-Uw_uZyUys,3,0.17,positive,Neutral
d-Uw_uZyUys,4,-0.38,negative,Neutral
d1CDP6sMuLA,0,1.15,positive,slightly positive
d1CDP6sMuLA,1,-0.59,negative,slightly negative
d1CDP6sMuLA,2,-0.07,negative,Neutral
d1CDP6sMuLA,3,0.8,positive,slightly positive
d1CDP6sMuLA,4,-0.26,negative,Neutral
d1CDP6sMuLA,5,1.61,positive,positive
d1CDP6sMuLA,6,2.36,positive,very positive
d1CDP6sMuLA,7,0.4,positive,Neutral
d1CDP6sMuLA,8,2.16,positive,very positive
d1CDP6sMuLA,9,1.79,positive,positive
d1CDP6sMuLA,10,0.73,positive,slightly positive
d1CDP6sMuLA,11,-0.73,negative,slightly negative
d1CDP6sMuLA,12,-0.37,negative,Neutral
dHk--ExZbHs,0,0.63,positive,slightly positive
dHk--ExZbHs,1,0.67,positive,slightly positive
dHk--ExZbHs,2,0.26,positive,Neutral
dHk--ExZbHs,3,0.4,positive,Neutral
dR68gbeOWOc,0,0.31,positive,Neutral
dR68gbeOWOc,1,0.52,positive,slightly positive
dTcz1am1eUw,0,0.08,positive,Neutral
dTcz1am1eUw,1,0.59,positive,slightly positive
dTcz1am1eUw,2,0.74,positive,slightly positive
ddWHTdJz2O8,0,0.15,positive,Neutral
ddWHTdJz2O8,1,0.99,positive,slightly positive
ddWHTdJz2O8,2,0.64,positive,slightly positive
dlE05KC95uk,0,0.55,positive,slightly positive
dlE05KC95uk,1,0.88,positive,slightly positive
dlE05KC95uk,2,1.31,positive,positive
dlE05KC95uk,3,1.51,positive,positive
dlE05KC95uk,4,-0.04,negative,Neutral
dlE05KC95uk,5,0.96,positive,slightly positive
dlE05KC95uk,6,0.43,positive,Neutral
dlE05KC95uk,7,0.31,positive,Neutral
dlE05KC95uk,8,0.7,positive,slightly positive
dxsPkcG-Q30,0,0.11,positive,Neutral
dxsPkcG-Q30,1,1.04,positive,slightly positive
eD5cScqaf6c,0,0.63,positive,slightly positive
eD5cScqaf6c,1,0.87,positive,slightly positive
eD5cScqaf6c,2,0.78,positive,slightly positive
eE8Qr9fOvVA,0,1.74,positive,positive
eE8Qr9fOvVA,1,0.23,positive,Neutral
eE8Qr9fOvVA,2,0.28,positive,Neutral
eE8Qr9fOvVA,3,0.04,positive,Neutral
eFV7iFPYZB4,0,0.73,positive,slightly positive
eFV7iFPYZB4,1,1.05,positive,slightly positive
eFV7iFPYZB4,2,1.73,positive,positive
eFV7iFPYZB4,3,0.32,positive,Neutral
eFV7iFPYZB4,4,1.71,positive,positive
eFV7iFPYZB4,5,0.32,positive,Neutral
eFV7iFPYZB4,6,0.84,positive,slightly positive
eFV7iFPYZB4,7,1.26,positive,slightly positive
eFV7iFPYZB4,8,0.83,positive,slightly positive
eFV7iFPYZB4,9,-0.08,negative,Neutral
eFV7iFPYZB4,10,0.29,positive,Neutral
eFV7iFPYZB4,11,-0.52,negative,slightly negative
eJfT7-dDqzA,0,-0.58,negative,slightly negative
eJfT7-dDqzA,1,0.56,positive,slightly positive
eJfT7-dDqzA,2,0.71,positive,slightly positive
eJfT7-dDqzA,3,-0.32,negative,Neutral
eJfT7-dDqzA,4,0.41,positive,Neutral
eJfT7-dDqzA,5,0.77,positive,slightly positive
eJfT7-dDqzA,6,0.48,positive,slightly positive
eKQKEi2-0Ws,0,1.12,positive,slightly positive
eQc5uI7FKCU,0,0.87,positive,slightly positive
eQc5uI7FKCU,1,0.87,positive,slightly positive
eQc5uI7FKCU,2,-0.11,negative,Neutral
eQc5uI7FKCU,3,0.57,positive,slightly positive
eQc5uI7FKCU,4,0.44,positive,slightly positive
eQc5uI7FKCU,5,0.53,positive,slightly positive
eREud0qYR3s,0,0.35,positive,Neutral
eREud0qYR3s,1,0.1,positive,Neutral
eUwbRLhV1vs,0,0.29,positive,Neutral
ehZrOdw6PhA,0,0.24,positive,Neutral
ehZrOdw6PhA,1,0.27,positive,Neutral
ehZrOdw6PhA,2,-0.38,negative,Neutral
ex-dKshlXoY,0,-0.51,negative,slightly negative
ex-dKshlXoY,1,-0.09,negative,Neutral
ex-dKshlXoY,2,0.13,positive,Neutral
ey1lr8wFFDc,0,0.4,positive,Neutral
ey1lr8wFFDc,1,0.88,positive,slightly positive
ey1lr8wFFDc,2,-0.34,negative,Neutral
ey1lr8wFFDc,3,-0.19,negative,Neutral
ezuWKsxPRSM,0,1.43,positive,positive
ezuWKsxPRSM,1,0.17,positive,Neutral
ezuWKsxPRSM,2,-0.28,negative,Neutral
ezuWKsxPRSM,3,-0.07,negative,Neutral
f-VdKweez2U,0,0.92,positive,slightly positive
f-VdKweez2U,1,1.2,positive,slightly positive
f-VdKweez2U,2,1.38,positive,positive
f-VdKweez2U,3,1.05,positive,slightly positive
f-VdKweez2U,4,1.35,positive,positive
f8Puta8k8fU,0,-0.26,negative,Neutral
fT6SrlsWV7M,0,0.07,positive,Neutral
fT6SrlsWV7M,1,0.37,positive,Neutral
fT6SrlsWV7M,2,-1.51,negative,negative
fT6SrlsWV7M,3,0.47,positive,slightly positive
fT6SrlsWV7M,4,-0.59,negative,slightly negative
fT6SrlsWV7M,5,-0.02,negative,Neutral
fT6SrlsWV7M,6,0.34,positive,Neutral
fT6SrlsWV7M,7,-0.37,negative,Neutral
fT6SrlsWV7M,8,0.13,positive,Neutral
fT6SrlsWV7M,9,-0.46,negative,slightly negative
fT6SrlsWV7M,10,0.15,positive,Neutral
fU5AYkq0m9k,0,-0.09,negative,Neutral
fU5AYkq0m9k,1,0.08,positive,Neutral
fU5AYkq0m9k,2,-0.03,negative,Neutral
fU5AYkq0m9k,3,-0.37,negative,Neutral
fVCDn6SdtVM,0,-0.43,negative,slightly negative
fVCDn6SdtVM,1,1.71,positive,positive
fVCDn6SdtVM,2,0.35,positive,Neutral
fWAKek8jA5M,0,-1.2,negative,slightly negative
fWAKek8jA5M,1,-0.32,negative,Neutral
fWAKek8jA5M,2,-0.63,negative,slightly negative
fWAKek8jA5M,3,-0.53,negative,slightly negative
fWAKek8jA5M,4,-0.34,negative,Neutral
fWAKek8jA5M,5,1.02,positive,slightly positive
fWAKek8jA5M,6,-0.58,negative,slightly negative
fWAKek8jA5M,7,1.09,positive,slightly positive
faUvT7zfsyk,0,0.92,positive,slightly positive
faUvT7zfsyk,1,0.37,positive,Neutral
faUvT7zfsyk,2,0.1,positive,Neutral
fcxbB7ybUfs,0,-0.25,negative,Neutral
fcxbB7ybUfs,1,-0.06,negative,Neutral
fcxbB7ybUfs,2,-0.06,negative,Neutral
fdc7iyzKvFQ,0,-0.15,negative,Neutral
fdc7iyzKvFQ,1,-1.46,negative,negative
fdc7iyzKvFQ,2,0.92,positive,slightly positive
fhADeWE5VgU,0,0.72,positive,slightly positive
fhADeWE5VgU,1,0.17,positive,Neutral
